"PATNO","EVENT_ID","cjv","cnr","efc","fber","rpve_csf","rpve_gm","rpve_wm","fwhm_avg","fwhm_x","fwhm_y","fwhm_z","summary_bg_k","summary_bg_mad","summary_bg_mean","summary_bg_median","summary_bg_n","summary_bg_p05","summary_bg_p95","summary_bg_stdv","summary_csf_k","summary_csf_mad","summary_csf_mean","summary_csf_median","summary_csf_n","summary_csf_p05","summary_csf_p95","summary_csf_stdv","summary_gm_k","summary_gm_mad","summary_gm_mean","summary_gm_median","summary_gm_n","summary_gm_p05","summary_gm_p95","summary_gm_stdv","summary_wm_k","summary_wm_mad","summary_wm_mean","summary_wm_median","summary_wm_n","summary_wm_p05","summary_wm_p95","summary_wm_stdv","icvs_csf","icvs_gm","icvs_wm","inu_med","inu_range","snr_csf","snr_gm","snr_total","snr_wm","snrd_csf","snrd_gm","snrd_total","snrd_wm"
"3916","BL","0.957933","0.922164","0.467402","15747","7.60352","7.43154","7.49717","4.2681","4.25344","4.34615","4.2047","5429.01","0","2.44031","0","2869320","0","8.98362","14.7371","0.103553","142.462","447.987","417.518","387809","224.018","772.107","174.083","3.09145","61.8295","794.093","796.988","539851","567.862","1008.46","130.494","-0.590313","75.0181","929.792","939.845","574686","788.885","1050.42","82.1762","0.258135","0.359339","0.382526","0.462198","0.158021","2.39838","6.10748","6.6476","11.4369","18.5607","35.43","31.9238","41.7807"
"3917","BL","0.784889","1.06962","0.517837","24780.7","6.08392","5.9449","6.0255","4.39267","4.28526","4.55154","4.34122","2601.51","0","2.96727","0","3350200","0","12.8347","22.7354","-0.0389787","143.182","458.996","422.622","464748","229.879","792.721","181.36","2.25044","71.8927","785.202","790.206","644071","524.56","1020.01","145.845","-0.507654","67.3412","955.8","967.599","701030","816.985","1062.47","75.6133","0.256789","0.35587","0.387342","0.465355","0.162408","2.33029","5.41811","6.84836","12.7967","12.1782","22.7704","20.9435","27.8821"
"3950","BL","0.495758","2.04998","0.518666","720.068","6.86456","6.80684","6.95814","4.0239","3.34495","4.89738","3.82939","2.29631","11.5924","10.9706","7.81896","2631440","0","39.1776","13.9526","0.114266","113.593","286.212","273.333","411763","95.6065","522.174","133.352","-0.371019","123.898","501.862","507.943","531645","181.905","796.252","183.218","-0.122805","97.4621","928.002","954.451","476210","701.307","1078.02","116.953","0.290052","0.374499","0.335449","0.704389","0.196827","2.04971","2.77234","4.32767","8.16097","15.4472","28.706","32.6978","53.9401"
"3951","BL","0.447887","2.14165","0.554285","454.055","6.00309","5.94547","6.10212","3.69683","3.19037","4.32531","3.57481","298.361","12.355","13.5924","8.33333","2631870","0","46.4777","19.8831","-0.333988","105.718","255.445","238.832","475831","94.7595","463.359","116.545","0.227451","113.042","449.617","452.663","600989","140.378","761.426","185.776","-0.253103","108.266","914.763","946.778","540043","644.931","1082.9","135.36","0.294293","0.371701","0.334007","0.808806","0.20448","2.04927","2.43661","3.82679","6.9945","12.6643","24.0029","28.957","50.2038"
"3952","BL","0.550094","1.81389","0.552554","329.886","5.97864","5.9002","6.03625","3.75055","3.20721","4.41691","3.62752","267.198","13.1243","12.954","8.85219","2421840","0","48.2189","19.3057","9.62147","96.7916","239.519","219.475","465925","87.458","451.547","114.168","0.161874","122.094","472.512","478.912","601894","143.423","808.997","196.68","0.157538","122.788","893.894","924.075","561027","614.674","1081.67","145.516","0.286046","0.369522","0.344432","0.864331","0.254819","1.92238","2.43499","3.56923","6.35033","10.9557","23.9063","26.9966","46.1279"
"3953","BL","0.440654","2.11781","0.5879","501.187","5.80258","5.74661","5.91504","3.66806","3.11385","4.26782","3.62252","3.55586","12.9775","13.5658","8.75322","2312250","0","48.6981","17.6257","12.2349","105.599","266.33","251.089","495950","97.4851","476.851","126.941","1.81174","117.325","449.506","447.481","606952","142.806","772.461","193.494","2.78698","104.94","924.679","951.88","565132","661.646","1092.06","137.748","0.297326","0.363873","0.338801","0.797284","0.183647","1.97799","2.31263","3.73364","6.91029","12.6755","22.5899","27.7728","48.0531"
"3954","BL","0.533505","1.91521","0.529265","377.86","7.27352","7.19779","7.34376","3.53193","2.92882","4.2458","3.42117","2.29936","12.4916","12.0193","8.42547","2588900","0","43.8946","14.968","3.30588","102.431","242.805","221.98","385916","81.3777","460.688","120.344","0.477758","109.378","443.858","451.728","505462","140.109","725.33","173.283","-0.280078","137.651","871.351","914.759","450659","544.696","1077.76","167.926","0.28756","0.376638","0.335802","0.833334","0.219148","1.84455","2.60688","3.29961","5.4474","11.642","23.6914","27.7696","47.9755"
"3955","BL","0.445767","2.15753","0.605356","493.794","5.42155","5.37589","5.5253","3.93974","3.33747","4.59863","3.88311","66.2705","10.5729","13.4255","7.1313","2403300","0","46.574","17.0279","0.885385","110.252","256.36","240.185","529131","86.5314","473.092","123.092","2.33045","122.133","475.751","477.944","656826","146.228","794.442","194.355","0.527647","92.0495","940.882","958.425","602055","735.333","1084.14","107.385","0.295933","0.36735","0.336718","0.723911","0.182443","1.95126","2.45913","4.44518","8.92514","14.8828","29.6153","34.6286","59.3877"
"3956","BL","0.516456","1.99009","0.554875","394.105","6.98762","6.92701","7.06803","3.8449","3.17142","4.54315","3.82014","295.608","23.5147","20.0568","15.8604","2616820","0","61.7764","24.0398","1.61508","103.582","269.415","255.194","404783","102.895","479.262","118.063","-0.218639","120.807","491.673","497.105","517708","173.553","792.823","184.127","0.252588","109.285","920.86","942.625","474748","684.377","1089.02","125.047","0.289702","0.370522","0.339776","0.82057","0.267241","2.1615","2.69979","4.13316","7.53818","7.10989","13.8497","15.7406","26.2622"
"3957","BL","0.496149","2.05069","0.558172","717.023","6.05134","5.9886","6.12515","3.69872","3.20645","4.30228","3.58741","306.254","14.7824","21.0748","9.9706","2862490","0","66.4281","32.4913","13.1648","86.0413","222.864","205.718","485283","91.6102","405.684","99.3654","0.294423","119.081","431.479","436.874","587101","135.2","729.26","181.297","0.596155","127.609","898.156","934.083","537042","591.887","1096.04","157.678","0.301525","0.364789","0.333685","0.87969","0.285875","2.07032","2.40971","3.468","5.92397","9.11714","19.3616","23.292","41.3972"
"3958","BL","0.748537","1.32241","0.606731","342.198","5.75197","5.6183","5.71735","3.55727","3.08874","4.09542","3.48765","265.874","14.1993","17.9298","9.5773","2365120","0","58.7166","25.2103","11.3806","77.4673","183.6","168.795","485422","72.9411","344.662","84.9068","0.593287","125.218","462.102","459.711","617766","117.676","862.483","214.94","-0.0107835","162.963","803.634","844.702","597421","454.296","1055.12","194.733","0.28544","0.363262","0.351298","0.942282","0.266701","1.988","2.13879","2.82151","4.33774","7.78795","21.2104","22.6572","38.9733"
"3959","BL","0.494161","1.99218","0.53637","678.835","5.96794","5.89682","6.01574","3.88559","3.36995","4.46466","3.82215","54.449","12.7542","13.4342","8.60258","2650700","0","46.3429","16.824","8.98897","80.4044","186.672","165.828","486036","66.7988","373.479","96.0354","0.0478166","124.368","429.742","437.344","605363","112.468","743.667","189.597","0.146813","121.841","888.568","935.58","544762","564.242","1078.93","162.227","0.297059","0.36999","0.332951","0.821079","0.203296","1.72673","2.3067","3.26684","5.76709","8.51795","22.4648","26.3467","48.0573"
"3960","BL","0.462671","2.13719","0.600828","271.204","6.31336","6.26217","6.42596","3.60964","2.98776","4.31723","3.52395","2.32818","11.6692","14.773","7.87075","2115000","0","51.6156","18.2408","1.73503","113.191","292.785","280.489","445948","101.698","523.902","132.997","0.106897","118.596","485.81","490.265","575592","169.967","780.737","182.844","0.90751","97.1","933.479","956.462","516143","705.012","1085.79","117.553","0.290013","0.374324","0.335663","0.73125","0.175729","2.10898","2.68133","4.30892","8.13645","15.7473","27.5246","32.3233","53.6981"
"3961","BL","0.429414","2.24534","0.615921","548.048","6.18739","6.14808","6.30328","3.7614","3.20467","4.4035","3.67603","340.816","15.4611","22.0975","10.4284","2235240","0","65.3511","55.2317","10.9515","97.2068","283.655","274.079","476318","125.782","472.057","108.686","-0.141779","115.284","476.588","475.961","570357","178.512","772.555","180.711","-0.0343496","93.8767","948.716","963.046","523852","746.938","1099.1","106.547","0.303285","0.363163","0.333552","0.837854","0.278462","2.52175","2.63382","4.73141","9.03866","11.6136","20.168","24.1963","40.8073"
